week_date,bpi_5tc,bci_5tc,bdi,vlsfo_sgp_usd_t,usd_inr,cyclone_dummy,port_congestion_paradip_days,red_sea_disruption,freight_rate_usd_t,route_key,vessel_class,data_source,bpi_5tc_lag1,bpi_5tc_lag2,bpi_5tc_lag3,bpi_5tc_lag4,bpi_5tc_lag8,bpi_5tc_lag12,bci_5tc_lag1,bci_5tc_lag2,bci_5tc_lag3,bci_5tc_lag4,bci_5tc_lag8,bci_5tc_lag12,vlsfo_sgp_usd_t_lag1,vlsfo_sgp_usd_t_lag2,vlsfo_sgp_usd_t_lag3,vlsfo_sgp_usd_t_lag4,vlsfo_sgp_usd_t_lag8,vlsfo_sgp_usd_t_lag12,freight_rate_usd_t_lag1,freight_rate_usd_t_lag2,freight_rate_usd_t_lag3,freight_rate_usd_t_lag4,freight_rate_usd_t_lag8,freight_rate_usd_t_lag12,bpi_5tc_roll4_mean,bpi_5tc_roll4_std,bpi_5tc_roll12_mean,bpi_5tc_roll12_std,vlsfo_sgp_usd_t_roll4_mean,vlsfo_sgp_usd_t_roll4_std,vlsfo_sgp_usd_t_roll12_mean,vlsfo_sgp_usd_t_roll12_std,freight_rate_usd_t_roll4_mean,freight_rate_usd_t_roll4_std,freight_rate_usd_t_roll12_mean,freight_rate_usd_t_roll12_std,bpi_momentum_4w,bpi_momentum_12w,vlsfo_momentum_4w,bunker_bpi_interaction,usd_inr_change_4w,bpi_zscore_26w,week_of_year,month,week_sin,week_cos,prophet_pred,residual,xgb_residual_pred,ensemble_pred,p10_residual,p90_residual
2023-06-19,10787.0,11981.0,10725.0,585.8,76.48,0,4.0,0,11.11,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10486.0,10531.0,10335.0,9005.0,10918.0,11106.0,13822.0,11617.0,10285.0,9030.0,9132.0,11683.0,585.5,540.6,529.7,529.7,454.0,486.1,11.76,9.0,9.44,10.93,9.85,9.53,10534.75,187.90134823002427,10292.833333333334,754.4986093532268,560.4,29.49406720003272,500.50833333333327,51.682834469365815,10.3275,1.3183670455024386,9.656666666666666,1.1997297675525225,1782.0,-319.0,56.09999999999991,6.139553,0.8800000000000097,0.8215558189311815,25,6,0.120536680255323,-0.992708874098054,11.608207377127187,-0.4982073771271871,-0.37776142,11.230445953539387,-0.24019413729432484,0.4563953873458023
2023-06-26,12026.0,12223.0,11504.0,553.8,76.72,1,3.2,0,11.38,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,10787.0,10486.0,10531.0,10335.0,10568.0,11001.0,11981.0,13822.0,11617.0,10285.0,10424.0,13263.0,585.8,585.5,540.6,529.7,442.2,448.3,11.11,11.76,9.0,9.44,10.39,8.52,10957.5,724.5635467875314,10378.25,888.142302787563,566.425,22.84416409793481,509.3,50.96258877397657,10.8125,1.2373998275955502,9.895,1.2368986142034009,1691.0,1025.0,24.09999999999991,6.3190246,1.5999999999999943,2.1939656388106403,26,6,-3.216245299353273e-16,-1.0,12.374815328370941,-0.9948153283709402,-0.7210828,11.653732521783722,-0.2722177854389729,0.4563953873458023
2023-07-03,12238.0,14109.0,12375.0,549.4,77.13,1,3.4,0,11.19,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,12026.0,10787.0,10486.0,10531.0,9630.0,11004.0,12223.0,11981.0,13822.0,11617.0,10277.0,11948.0,553.8,585.8,585.5,540.6,478.7,463.2,11.38,11.11,11.76,9.0,7.69,9.09,11384.25,876.4117658574237,10481.083333333334,1027.6617287749243,568.625,19.74105282569058,516.4833333333332,49.938723057423566,11.36,0.2897125011688308,10.07,1.2609736497860116,1707.0,1234.0,8.799999999999955,6.659998799999999,1.3399999999999892,2.1247185364620558,27,7,-0.1205366802553228,-0.992708874098054,11.986068679692641,-0.7960686796926417,-0.7981121,11.187956585290328,-0.2722177854389729,0.4563953873458023
2023-07-10,11833.0,15849.0,12848.0,547.2,76.76,0,3.8,0,10.7,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,12238.0,12026.0,10787.0,10486.0,8771.0,10478.0,14109.0,12223.0,11981.0,13822.0,7163.0,13593.0,549.4,553.8,585.8,585.5,470.2,478.2,11.19,11.38,11.11,11.76,8.6,9.5,11721.0,644.2602993614676,10594.0,1099.2411432028323,559.05,18.04318892731317,522.2333333333333,49.09525682206205,11.095,0.2866472861668701,10.17,1.2592421963589917,1347.0,1355.0,-38.29999999999996,6.7235572,0.9300000000000068,1.5155041570798675,28,7,-0.2393156642875574,-0.970941817426052,11.02695411582751,-0.32695411582751,-0.32462823,10.702325881917902,-0.2722177854389729,0.4563953873458023
2023-07-17,12935.0,13016.0,12321.0,510.1,77.06,0,3.3,0,9.44,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,11833.0,12238.0,12026.0,10787.0,9005.0,10918.0,15849.0,14109.0,12223.0,11981.0,9030.0,9132.0,547.2,549.4,553.8,585.8,529.7,454.0,10.7,11.19,11.38,11.11,10.93,9.85,12258.0,480.6863149012331,10762.083333333334,1290.8039396464617,540.125,20.20385689251944,526.9083333333333,44.45932683278313,10.677499999999998,0.8733222009469521,10.135833333333332,1.2741875010683854,2148.0,2017.0,-75.69999999999993,6.4750176,0.5799999999999983,2.330852740332833,29,7,-0.3546048870425356,-0.9350162426854148,10.749137589413937,-1.3091375894139379,-0.9463766,9.802760967690762,-0.32578715217941717,0.4563953873458023
2023-07-24,13346.0,13144.0,12598.0,504.8,77.44,0,4.7,0,11.38,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,12935.0,11833.0,12238.0,12026.0,10335.0,10568.0,13016.0,15849.0,14109.0,12223.0,10285.0,10424.0,510.1,547.2,549.4,553.8,529.7,442.2,9.44,10.7,11.19,11.38,9.44,10.39,12588.0,680.0730352935096,10993.583333333334,1487.0279362991407,527.875,23.70082628658237,532.125,36.59317186679385,10.6775,0.8733222009469521,10.218333333333334,1.323245550863065,1320.0,2778.0,-48.99999999999994,6.5981435,0.7199999999999989,2.3145934368180403,30,7,-0.464723172043768,-0.8854560256532101,10.581850032360487,0.7981499676395138,0.5982196,11.18006960585826,-0.32578715217941717,0.3361671180595789
2023-07-31,15027.0,18953.0,15846.0,487.8,77.22,0,3.9,0,11.12,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13346.0,12935.0,11833.0,12238.0,10531.0,9630.0,13144.0,13016.0,15849.0,14109.0,11617.0,10277.0,504.8,510.1,547.2,549.4,540.6,478.7,11.38,9.44,10.7,11.19,9.0,7.69,13285.25,1325.2784298654608,11443.333333333334,1816.7293956366784,512.475,25.02816746521353,532.8833333333333,35.4621907063982,10.66,0.8602325267043566,10.504166666666666,1.074535488083861,2789.0,5397.0,-61.599999999999966,6.7370608,0.0900000000000034,2.9045393086739826,31,7,-0.5680647467311556,-0.8229838658936566,10.847901457413228,0.2720985425867717,0.19807859,11.04598004506448,-0.32578715217941717,0.2540199720748867
2023-08-07,15112.0,16771.0,15020.0,513.5,77.53,0,3.8,0,10.74,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15027.0,13346.0,12935.0,11833.0,10486.0,8771.0,18953.0,13144.0,13016.0,15849.0,13822.0,7163.0,487.8,504.8,510.1,547.2,585.5,470.2,11.12,11.38,9.44,10.7,11.76,8.6,14105.0,1126.811726361889,11971.75,1889.5074454376488,504.05,11.409498966509544,536.4916666666667,30.336760129445253,10.67,0.8610845874052261,10.6825,0.8918328930304229,3279.0,6341.0,-33.700000000000045,7.330170600000001,0.769999999999996,2.490141493623766,32,8,-0.663122658240795,-0.7485107481711013,10.840995878814113,-0.10099587881411232,-0.054374114,10.78662176513518,-0.32578715217941717,0.2540199720748867
2023-08-14,13576.0,17315.0,14393.0,515.3,77.83,0,3.7,0,9.93,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15112.0,15027.0,13346.0,12935.0,10787.0,9005.0,16771.0,18953.0,13144.0,13016.0,11981.0,9030.0,513.5,487.8,504.8,510.1,585.8,529.7,10.74,11.12,11.38,9.44,11.11,10.93,14265.25,934.047598715751,12352.666666666666,1686.9408748240578,505.35,12.566224572245789,535.2916666666666,30.90923540518785,10.7925,0.6322117261383474,10.599166666666669,0.9130713238429669,641.0,4571.0,5.199999999999932,7.760012,0.769999999999996,1.436484008036006,33,8,-0.7485107481711011,-0.6631226582407952,10.470157988289241,-0.5401579882892413,-0.37720034,10.092957653025035,-0.25157754803198384,0.2540199720748867
2023-08-21,12109.0,14041.0,12276.0,508.9,77.62,0,3.2,0,9.56,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13576.0,15112.0,15027.0,13346.0,12026.0,10335.0,17315.0,16771.0,18953.0,13144.0,12223.0,10285.0,515.3,513.5,487.8,504.8,553.8,529.7,9.93,10.74,11.12,11.38,11.38,9.44,13956.0,1418.824161057315,12500.5,1567.5575384540966,506.375,12.67316719162102,533.5583333333333,31.821075301336357,10.3375,0.717605973591004,10.609166666666669,0.8997823810974732,-1237.0,1774.0,4.099999999999966,6.9957128,0.1800000000000068,0.4969309958471364,34,8,-0.8229838658936564,-0.5680647467311559,9.97450656332815,-0.4145065633281497,-0.37668374,9.597822821520213,-0.25157754803198384,0.17474830630049717
2023-08-28,13814.0,17164.0,14463.0,507.5,77.14,0,3.3,0,11.09,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,12109.0,13576.0,15112.0,15027.0,12238.0,10531.0,14041.0,17315.0,16771.0,18953.0,14109.0,11617.0,508.9,515.3,513.5,487.8,549.4,540.6,9.56,9.93,10.74,11.12,11.19,9.0,13652.75,1230.7811543893552,12774.083333333334,1476.4139884030233,511.3,3.698648401795955,530.8,32.580724920781336,10.33,0.7067767209900827,10.783333333333331,0.7497555157072447,-1213.0,3283.0,19.69999999999999,6.1622701,-0.0799999999999983,1.411656387414566,35,8,-0.8854560256532096,-0.4647231720437691,9.598612587931253,1.4913874120687467,1.0611135,10.659726064684488,-0.25157754803198384,0.384205227080758
2023-09-04,15767.0,16024.0,15081.0,514.5,76.64,0,3.0,0,10.68,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13814.0,12109.0,13576.0,15112.0,11833.0,10486.0,17164.0,14041.0,17315.0,16771.0,15849.0,13822.0,507.5,508.9,515.3,513.5,547.2,585.5,11.09,9.56,9.93,10.74,10.7,11.76,13816.5,1503.0915917978273,13214.166666666666,1518.8490159768692,511.55,3.923858645106136,524.8833333333333,27.84707699148482,10.315,0.6957250414736365,10.693333333333332,0.6837773871309429,655.0,5281.0,1.0,7.010605,-0.8900000000000006,2.209112997274901,36,9,-0.9350162426854148,-0.3546048870425359,10.284995511366992,0.39500448863300797,0.31700662,10.602002129151492,-0.25157754803198384,0.384205227080758
2023-09-11,15373.0,18552.0,15876.0,531.6,76.73,0,3.0,0,9.99,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15767.0,13814.0,12109.0,13576.0,12935.0,10787.0,16024.0,17164.0,14041.0,17315.0,13016.0,11981.0,514.5,507.5,508.9,515.3,510.1,585.8,10.68,11.09,9.56,9.93,9.44,11.11,14265.75,1666.8735954874703,13596.333333333334,1426.7806312455698,515.625,11.071096001154071,520.3666666666667,20.49285167313121,10.33,0.6852250238669726,10.6,0.6980231827356946,1797.0,4586.0,16.300000000000068,8.1121215,-1.0999999999999943,1.7884452339545591,37,9,-0.970941817426052,-0.2393156642875577,11.125501733047928,-1.1355017330479278,-0.75830424,10.367197494728531,-0.3449552785093544,0.17554388948309496
2023-09-18,14762.0,17444.0,15097.0,505.6,76.93,0,3.3,0,11.25,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15373.0,15767.0,13814.0,12109.0,13346.0,12026.0,18552.0,16024.0,17164.0,14041.0,13144.0,12223.0,531.6,514.5,507.5,508.9,504.8,553.8,9.99,10.68,11.09,9.56,11.38,11.38,14929.0,850.5868562351488,13824.333333333334,1370.5259994440207,514.8,11.835821334692838,516.35,17.904265616682373,10.7525,0.5621610089646579,10.589166666666667,0.685717385905767,2653.0,2736.0,-3.2999999999999545,8.1722868,-0.6899999999999977,1.3530184762981652,38,9,-0.992708874098054,-0.1205366802553235,11.2818877753502,-0.03188777535019938,0.03367733,11.315565103728161,-0.3449552785093544,0.17554388948309496
2023-09-25,16456.0,16193.0,15528.0,481.3,76.62,0,2.8,0,11.14,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,14762.0,15373.0,15767.0,13814.0,15027.0,12238.0,17444.0,18552.0,16024.0,17164.0,18953.0,14109.0,505.6,531.6,514.5,507.5,487.8,549.4,11.25,9.99,10.68,11.09,11.12,11.19,15589.5,710.388860648397,14175.833333333334,1464.3753141208529,508.25,20.95717856328577,510.675,17.25720534627852,10.765,0.5726255320889583,10.585,0.6818757551450637,2642.0,4218.0,-26.19999999999999,7.463667200000001,-0.519999999999996,1.927636223004879,39,9,-1.0,-1.8369701987210294e-16,10.50547950888471,0.6345204911152909,0.4588037,10.964283222206396,-0.3228003047576173,0.19508767087211434
2023-10-02,14872.0,13952.0,13760.0,511.6,76.68,1,2.3,0,11.36,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16456.0,14762.0,15373.0,15767.0,15112.0,11833.0,16193.0,17444.0,18552.0,16024.0,16771.0,15849.0,481.3,505.6,531.6,514.5,513.5,547.2,11.14,11.25,9.99,10.68,10.74,10.7,15365.75,773.9510643445064,14429.083333333334,1272.5957337330717,507.525,20.717685681564728,507.7083333333333,12.923161612414878,10.935,0.6363699133890841,10.64,0.7176730073331798,-895.0,3039.0,-2.8999999999999773,7.9202728,0.0400000000000062,1.115293480873195,40,10,-0.992708874098054,0.1205366802553232,11.318312893373328,0.04168710662667152,0.04310005,11.361412944955187,-0.3228003047576173,0.19508767087211434
2023-10-09,13727.0,17564.0,14575.0,502.2,77.0,1,3.7,0,11.62,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,14872.0,16456.0,14762.0,15373.0,13576.0,12935.0,13952.0,16193.0,17444.0,18552.0,17315.0,13016.0,511.6,481.3,505.6,531.6,515.3,510.1,11.36,11.14,11.25,9.99,9.93,9.44,14954.25,1126.2209300724828,14495.083333333334,1206.9067493040252,500.175,13.169757021301496,507.05,12.991290788971812,11.3425,0.2056493779879565,10.821666666666667,0.6598875018907527,-1646.0,792.0,-29.400000000000038,7.6085152,0.269999999999996,0.5577743527658601,41,10,-0.970941817426052,0.2393156642875573,12.037773343771349,-0.41777334377134956,-0.2694976,11.768275740593324,-0.3228003047576173,0.19508767087211434
2023-10-16,14374.0,15485.0,14100.0,469.4,77.33,1,3.4,0,11.54,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13727.0,14872.0,16456.0,14762.0,12109.0,13346.0,17564.0,13952.0,16193.0,17444.0,14041.0,13144.0,502.2,511.6,481.3,505.6,508.9,504.8,11.62,11.36,11.14,11.25,9.56,11.38,14857.25,1164.361735029108,14580.75,1153.2194559739328,491.125,19.23874129632177,504.1,16.96129283237108,11.415,0.2131509637170344,10.835,0.6736670340215376,-388.0,1028.0,-36.200000000000045,6.893699399999999,0.3999999999999915,0.7833188374065642,42,10,-0.9350162426854148,0.3546048870425355,12.00371174825621,-0.46371174825621075,-0.29473972,11.708972025050643,-0.16776915064552256,0.19508767087211434
2023-10-23,13827.0,14072.0,13234.0,483.4,78.1,0,2.2,0,10.25,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,14374.0,13727.0,14872.0,16456.0,13814.0,15027.0,15485.0,17564.0,13952.0,16193.0,17164.0,18953.0,469.4,502.2,511.6,481.3,507.5,487.8,11.54,11.62,11.36,11.14,11.09,11.12,14200.0,530.6342117378615,14480.75,1162.992466559086,491.65,18.907053357591085,503.73333333333335,17.387891990657636,11.1925,0.6376715455468948,10.7625,0.6868918798075561,-2629.0,-1200.0,2.099999999999966,6.747155599999999,1.4799999999999898,0.4910183673114231,43,10,-0.8854560256532101,0.464723172043768,9.785465300702612,0.46453469929738844,0.3013733,10.086838603639166,-0.16776915064552256,0.17320570150705095
2023-10-30,13743.0,15612.0,13803.0,497.5,78.74,1,2.6,0,10.31,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13827.0,14374.0,13727.0,14872.0,15767.0,15112.0,14072.0,15485.0,17564.0,13952.0,16024.0,16771.0,483.4,469.4,502.2,511.6,514.5,513.5,10.25,11.54,11.62,11.36,10.68,10.74,13917.75,307.31240890445946,14366.666666666666,1162.5866406294913,488.125,14.820565666222054,502.4,17.18313126295636,10.93,0.7516648189187544,10.726666666666668,0.6992766825713429,-1129.0,-1369.0,-14.100000000000025,6.6839718,2.059999999999988,0.4046260347205873,44,10,-0.822983865893657,0.5680647467311548,10.58392958409284,-0.27392958409283885,-0.23813128,10.345798299379094,-0.16776915064552256,0.17320570150705095
2023-11-06,13491.0,17760.0,14524.0,462.6,78.3,0,1.5,0,8.8,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13743.0,13827.0,14374.0,13727.0,15373.0,13576.0,15612.0,14072.0,15485.0,17564.0,18552.0,17315.0,497.5,483.4,469.4,502.2,531.6,515.3,10.31,10.25,11.54,11.62,9.99,9.93,13858.75,371.98958318748,14359.583333333334,1168.0878281374626,478.225,15.495456323284325,498.00833333333327,20.07723533726362,10.225,1.1206694427886217,10.6325,0.8712491032994549,-236.0,-85.0,-39.599999999999966,6.8371425,1.2999999999999972,0.2309377827553315,45,11,-0.7485107481711011,0.6631226582407952,9.506291944181477,-0.7062919441814763,-0.5428628,8.963429171239888,-0.16786345428849286,0.17320570150705095
2023-11-13,13796.0,11273.0,12097.0,471.7,79.13,0,1.6,0,9.71,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13491.0,13743.0,13827.0,14374.0,14762.0,12109.0,17760.0,15612.0,14072.0,15485.0,17444.0,14041.0,462.6,497.5,483.4,469.4,505.6,508.9,8.8,10.31,10.25,11.54,11.25,9.56,13714.25,152.82097369142454,14500.166666666666,954.6088045358828,478.8,15.096357176489454,494.90833333333336,21.089051805631144,9.767500000000002,0.6991602105384415,10.645,0.855394645763056,-578.0,1687.0,2.300000000000012,6.2409366,1.7999999999999972,0.3128345582528408,46,11,-0.6631226582407955,0.7485107481711007,10.00508761696938,-0.29508761696937924,-0.14133584,9.863751771975789,-0.16786345428849286,0.17320570150705095
2023-11-20,15354.0,13886.0,13999.0,492.8,78.91,0,1.6,0,10.93,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13796.0,13491.0,13743.0,13827.0,16456.0,13814.0,11273.0,17760.0,15612.0,14072.0,16193.0,17164.0,471.7,462.6,497.5,483.4,481.3,507.5,9.71,8.8,10.31,10.25,11.14,11.09,14096.0,849.1560516183084,14628.5,957.488713439528,481.15,16.697804246870568,493.6833333333333,20.71476563110245,9.9375,0.9072807356785946,10.631666666666666,0.8490511638222887,1527.0,1540.0,9.400000000000034,6.5075732,0.8100000000000023,1.1035066333987429,47,11,-0.5680647467311559,0.8229838658936564,9.768919458436892,1.1610805415631074,0.71815616,10.487075617360995,-0.16786345428849286,0.3793625038111307
2023-11-27,15314.0,14814.0,14348.0,504.4,79.43,0,1.9,0,8.94,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15354.0,13796.0,13491.0,13743.0,14872.0,15767.0,13886.0,11273.0,17760.0,15612.0,13952.0,16024.0,492.8,471.7,462.6,497.5,511.6,514.5,10.93,9.71,8.8,10.31,11.36,10.68,14488.75,984.0566972148144,14590.75,916.5775397445028,482.875,19.129275121310968,492.8416666666667,19.98437836881265,9.595,0.9757902780140943,10.486666666666666,0.978722110559006,1571.0,-453.0,6.899999999999977,7.5664512,0.6900000000000119,1.019782437542939,48,11,-0.4647231720437684,0.88545602565321,10.034735128038387,-1.094735128038387,-0.6738243,9.360910817735652,-0.33555240079295345,0.17320570150705095
2023-12-04,15967.0,20953.0,17163.0,522.1,79.49,0,2.3,1,12.02,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15314.0,15354.0,13796.0,13491.0,13727.0,15373.0,14814.0,13886.0,11273.0,17760.0,17564.0,18552.0,504.4,492.8,471.7,462.6,502.2,531.6,8.94,10.93,9.71,8.8,11.62,9.99,15107.75,924.153080753758,14640.25,976.7294335506028,497.75,21.13646138785122,492.05,18.437733049374263,10.4,1.3556056457048369,10.655833333333332,1.0573505338889535,2476.0,594.0,59.5,7.7243816,1.1899999999999975,1.345617908815928,49,12,-0.3546048870425359,0.9350162426854148,10.889405062673983,1.1305949373260162,0.64384854,11.533253601072726,-0.33555240079295345,0.38948286166992485
2023-12-11,13398.0,15740.0,13665.0,487.1,79.32,0,1.3,1,8.72,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15967.0,15314.0,15354.0,13796.0,14374.0,14762.0,20953.0,14814.0,13886.0,11273.0,15485.0,17444.0,522.1,504.4,492.8,471.7,469.4,505.6,12.02,8.94,10.93,9.71,11.54,11.25,15008.25,1114.3208320168217,14526.583333333334,1038.675945469724,501.6,15.446466694148992,490.5083333333334,17.96923928846318,10.1525,1.593138935142452,10.445,1.1739172961422466,-398.0,-1364.0,15.400000000000034,8.3363707,0.1899999999999977,-0.3975070435481419,50,12,-0.2393156642875578,0.970941817426052,11.570798498921055,-2.850798498921055,-2.0460868,9.524711710743565,-0.3705230591986509,0.38948286166992485
2023-12-18,13287.0,16560.0,13932.0,497.8,78.49,0,2.5,1,9.87,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13398.0,15967.0,15314.0,15354.0,13827.0,16456.0,15740.0,20953.0,14814.0,13886.0,14072.0,16193.0,487.1,522.1,504.4,492.8,483.4,481.3,8.72,12.02,8.94,10.93,10.25,11.14,14491.5,1354.0272030748354,14262.5,896.6788722839846,502.85,14.680258853307718,491.8833333333334,17.83132245813665,9.8875,1.5065053379704605,10.339166666666666,1.1627589317366858,-2067.0,-3169.0,5.0,6.526165800000001,-0.4200000000000017,-0.6059198492568868,51,12,-0.1205366802553236,0.992708874098054,10.293022584671434,-0.4230225846714344,-0.3490247,9.943997871632035,-0.3705230591986509,0.38948286166992485
2023-12-25,16699.0,17414.0,16150.0,492.2,78.44,0,2.1,1,10.31,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,13287.0,13398.0,15967.0,15314.0,13743.0,14872.0,16560.0,15740.0,20953.0,14814.0,15612.0,13952.0,497.8,487.1,522.1,504.4,497.5,511.6,9.87,8.72,12.02,8.94,10.31,11.36,14837.75,1752.8227472660571,14414.75,1133.427795751579,499.8,15.495590770714616,490.26666666666665,16.72642619728797,10.23,1.3687220316777835,10.251666666666669,1.1175853299399898,1385.0,1827.0,-12.199999999999989,6.614268600000001,-0.9900000000000092,1.8862856578475056,52,12,6.432490598706546e-16,1.0,10.210860481761014,0.09913951823898692,0.0701351,10.280995583437,-0.3705230591986509,0.38697178538337074
2024-01-01,15690.0,16070.0,15058.0,482.6,77.75,0,1.2,1,9.43,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16699.0,13287.0,13398.0,15967.0,13491.0,13727.0,17414.0,16560.0,15740.0,20953.0,17760.0,17564.0,492.2,497.8,487.1,522.1,462.6,502.2,10.31,9.87,8.72,12.02,8.8,11.62,14768.5,1697.9502348419976,14578.333333333334,1166.3226072759091,489.925,6.553052723741152,488.6333333333334,16.40916225956079,9.5825,0.6780056538605134,10.069166666666668,1.0506314839902826,-277.0,1963.0,-39.5,8.2192478,-1.7399999999999949,1.0401971003677544,1,1,0.120536680255323,0.992708874098054,10.218516618316798,-0.7885166183167982,-0.60250455,9.616012066906123,-0.3739310675697467,0.38697178538337074
2024-01-08,15189.0,17944.0,15532.0,506.9,78.24,0,1.4,1,10.67,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15690.0,16699.0,13287.0,13398.0,13796.0,14374.0,16070.0,17414.0,16560.0,15740.0,11273.0,15485.0,482.6,492.2,497.8,487.1,471.7,469.4,9.43,10.31,9.87,8.72,9.71,11.54,15216.25,1431.2855235766183,14646.25,1177.0225243077198,494.875,10.181478281670428,491.7583333333334,15.978477475161084,10.07,0.5376492040976427,9.996666666666666,0.9665621678105,1791.0,815.0,19.799999999999955,7.571994,-1.0799999999999983,0.5907856701791293,2,1,0.2393156642875577,0.970941817426052,10.000207064857506,0.6697929351424943,0.39467183,10.394878892412208,-0.3739310675697467,0.40936372762876205
2024-01-15,15382.0,17975.0,15650.0,547.2,78.99,0,1.3,1,10.9,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15189.0,15690.0,16699.0,13287.0,15354.0,13827.0,17944.0,16070.0,17414.0,16560.0,13886.0,14072.0,506.9,482.6,492.2,497.8,492.8,483.4,10.67,9.43,10.31,9.87,10.93,10.25,15740.0,671.8000694651107,14775.833333333334,1164.1562557832265,507.225,28.46194828187481,497.075,22.306017329207307,10.3275,0.6457231088736866,10.050833333333332,0.999695029254052,2095.0,1555.0,49.400000000000034,7.6993041,0.5,0.695342418526401,3,1,0.3546048870425356,0.9350162426854148,10.274986951656283,0.6250130483437175,0.45753103,10.732517986602724,-0.3739310675697467,0.40936372762876205
2024-01-22,17211.0,20872.0,17815.0,597.5,78.65,0,1.7,1,9.42,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,15382.0,15189.0,15690.0,16699.0,15314.0,13743.0,17975.0,17944.0,16070.0,17414.0,14814.0,15612.0,547.2,506.9,482.6,492.2,504.4,497.5,10.9,10.67,9.43,10.31,8.94,10.31,15868.0,918.798127991124,15064.833333333334,1306.2401862761812,533.55,50.27275604141959,505.4083333333333,36.58714275741551,10.105,0.7908012814018635,9.976666666666668,1.0116622984280452,512.0,3468.0,105.3,8.4170304,0.2100000000000079,2.0343354222572723,4,1,0.4647231720437685,0.8854560256532099,11.044849718424347,-1.624849718424347,-1.3183538,9.726495946260956,-0.39802784344071324,0.40936372762876205
2024-01-29,16027.0,17883.0,15968.0,633.5,78.82,0,1.3,1,12.73,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,17211.0,15382.0,15189.0,15690.0,15967.0,13491.0,20872.0,17975.0,17944.0,16070.0,20953.0,17760.0,597.5,547.2,506.9,482.6,522.1,462.6,9.42,10.9,10.67,9.43,12.02,8.8,15952.25,912.4645655220412,15276.166666666666,1231.47249873958,571.2750000000001,55.62807294882728,519.65,49.42011920076852,10.93,1.3648687360573697,10.304166666666667,1.2123340248788264,337.0,2536.0,150.89999999999998,10.2835725,1.0699999999999932,1.0059974743305835,5,1,0.5680647467311558,0.8229838658936564,12.075693022288418,0.6543069777115829,0.40406275,12.47975577024374,-0.39802784344071324,0.40936372762876205
2024-02-05,16689.0,19929.0,17151.0,623.3,78.51,0,1.3,1,13.79,AUS_PARADIP_PANAMAX,Panamax,synthetic_public_proxy,16027.0,17211.0,15382.0,15189.0,13398.0,13796.0,17883.0,20872.0,17975.0,17944.0,15740.0,11273.0,633.5,597.5,547.2,506.9,487.1,471.7,12.73,9.42,10.9,10.67,8.72,9.71,16327.25,794.8846352354079,15517.25,1198.086362420736,600.375,38.5515563888154,532.2833333333333,55.09886706199265,11.71,1.937954247826004,10.644166666666663,1.55440990459893,1500.0,2893.0,116.39999999999998,10.1531045,0.2700000000000102,1.429031569216208,6,2,0.6631226582407952,0.7485107481711011,11.941940403853524,1.8480595961464754,1.237209,13.179149366294014,-0.39802784344071324,0.4779819956696198
